track,plan,element,element_kind,consumed_by_engine,source_channel,source_file,vintage,specificity,extractor,evidence,confidence,note
city,dc_data19_ffpol,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dc_modeldata/dc_data19_ffpol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,dc_data19_ffpol,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dc_modeldata/dc_data19_ffpol.xlsx,FY2019,empty,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,dc_data19_ffpol,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dc_modeldata/dc_data19_ffpol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,dc_data19_ffpol,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dc_modeldata/dc_data19_ffpol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,dc_data19_ffpol,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dc_modeldata/dc_data19_ffpol.xlsx,FY2019,absent,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data18_primary,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data18_primary.xlsx,FY2018,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data18_primary,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data18_primary.xlsx,FY2018,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,den_data18_primary,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data18_primary.xlsx,FY2018,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data18_primary,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data18_primary.xlsx,FY2018,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,den_data18_primary,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data18_primary.xlsx,FY2018,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,den_data18_primary,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data18_primary.xlsx,FY2018,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,den_data18_primary,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data18_primary.xlsx,FY2018,absent,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data18_primary,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data18_primary.xlsx,FY2018,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data18_primary,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data18_primary.xlsx,FY2018,absent,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data19_primary,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data19_primary.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data19_primary,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data19_primary.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,den_data19_primary,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data19_primary.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data19_primary,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data19_primary.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,den_data19_primary,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data19_primary.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,den_data19_primary,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data19_primary.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),no in-folder provenance,medium,provenance only in Airtable (re-export pending)
city,den_data19_primary,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data19_primary.xlsx,FY2019,absent,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data19_primary,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data19_primary.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,den_data19_primary,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/den_modeldata/den_data19_primary.xlsx,FY2019,absent,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,fw_dataYY_primary,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/fw_modeldata/fw_dataYY_primary.xlsx,FY?,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,fw_dataYY_primary,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/fw_modeldata/fw_dataYY_primary.xlsx,FY?,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder,medium,Airtable + _log.md carry assumptions
city,fw_dataYY_primary,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/fw_modeldata/fw_dataYY_primary.xlsx,FY?,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,fw_dataYY_primary,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/fw_modeldata/fw_dataYY_primary.xlsx,FY?,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,fw_dataYY_primary,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/fw_modeldata/fw_dataYY_primary.xlsx,FY?,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,fw_dataYY_primary,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/fw_modeldata/fw_dataYY_primary.xlsx,FY?,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,fw_dataYY_primary,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/fw_modeldata/fw_dataYY_primary.xlsx,FY?,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,fw_dataYY_primary,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/fw_modeldata/fw_dataYY_primary.xlsx,FY?,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,fw_dataYY_primary,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/fw_modeldata/fw_dataYY_primary.xlsx,FY?,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,hou_data19_ff,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_ff,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_ff.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_ff,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_ff,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_ff,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_ff,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_ff.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_ff,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_ff,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_ff,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_ff.xlsx,FY2019,absent,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_gen,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_gen,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_gen,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_gen,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_gen,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_gen,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_gen,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_gen,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_gen,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_gen.xlsx,FY2019,absent,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_pol,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_pol,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_pol.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_pol,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_pol,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_pol,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_pol,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_pol.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_pol,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_pol,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,high,Airtable + _log.md carry assumptions
city,hou_data19_pol,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/hou_modeldata/hou_data19_pol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 2 AV PDF(s) in folder; city ppd_ids 204|208,medium,Airtable + _log.md carry assumptions
city,lax_data19_ffpol,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_ffpol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_ffpol,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_ffpol.xlsx,FY2019,empty,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_ffpol,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_ffpol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,medium,Airtable + _log.md carry assumptions
city,lax_data19_ffpol,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_ffpol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_ffpol,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_ffpol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,medium,Airtable + _log.md carry assumptions
city,lax_data19_ffpol,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_ffpol.xlsx,FY2019,empty,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_ffpol,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_ffpol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_ffpol,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_ffpol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_ffpol,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_ffpol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,medium,Airtable + _log.md carry assumptions
city,lax_data19_gen,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_gen,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_gen,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,medium,Airtable + _log.md carry assumptions
city,lax_data19_gen,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_gen,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,medium,Airtable + _log.md carry assumptions
city,lax_data19_gen,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_gen,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_gen,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_gen,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,medium,Airtable + _log.md carry assumptions
city,lax_data19_uty,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_uty.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_uty,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_uty.xlsx,FY2019,empty,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_uty,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_uty.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,medium,Airtable + _log.md carry assumptions
city,lax_data19_uty,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_uty.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_uty,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_uty.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_uty,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_uty.xlsx,FY2019,empty,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_uty,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_uty.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_uty,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_uty.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,high,Airtable + _log.md carry assumptions
city,lax_data19_uty,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/lax_modeldata/lax_data19_uty.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),3 log file(s) in city folder; 3 AV PDF(s) in folder; city ppd_ids 139|140|141,medium,Airtable + _log.md carry assumptions
city,mil_data19_gen,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/mil_modeldata/mil_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 151,high,Airtable + _log.md carry assumptions
city,mil_data19_gen,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/mil_modeldata/mil_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 151,high,Airtable + _log.md carry assumptions
city,mil_data19_gen,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/mil_modeldata/mil_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 151,medium,Airtable + _log.md carry assumptions
